left,right,front,steering
623.0,564.0,2051.0,-7.0
548.0,552.0,2187.0,-12.0
494.0,530.0,2262.0,-12.0
474.0,530.0,2151.0,-7.0
474.0,486.0,2128.0,-2.0
485.0,477.0,2128.0,-2.0
497.0,467.0,1930.0,-2.0
483.0,467.0,1938.0,-2.0
491.0,477.0,1938.0,-2.0
481.0,476.0,1821.0,-2.0
473.0,494.0,1722.0,-7.0
471.0,480.0,1677.0,-7.0
461.0,477.0,1580.0,-2.0
483.0,470.0,1545.0,-2.0
479.0,470.0,0.0,-2.0
489.0,470.0,1266.0,3.0
489.0,469.0,1266.0,-2.0
467.0,2295.0,1196.0,-7.0
462.0,2306.0,1112.0,-16.0
467.0,2257.0,888.0,-16.0
508.0,868.0,860.0,-12.0
959.0,868.0,886.0,-7.0
1158.0,649.0,1117.0,-7.0
1261.0,637.0,1041.0,-7.0
1334.0,679.0,1100.0,-7.0
1317.0,679.0,1131.0,-12.0
1031.0,683.0,1289.0,-16.0
658.0,683.0,1988.0,-12.0
658.0,615.0,1988.0,-7.0
531.0,531.0,2251.0,-2.0
505.0,491.0,2104.0,-2.0
483.0,480.0,2080.0,-7.0
475.0,492.0,2000.0,-7.0
470.0,493.0,2000.0,-7.0
470.0,478.0,1857.0,-2.0
470.0,475.0,0.0,-2.0
476.0,477.0,1804.0,-2.0
486.0,481.0,1809.0,-2.0
487.0,481.0,0.0,-2.0
481.0,474.0,1617.0,-2.0
487.0,474.0,1617.0,-7.0
479.0,492.0,1489.0,-2.0
489.0,491.0,1384.0,-2.0
489.0,481.0,1384.0,-2.0
489.0,481.0,1183.0,-2.0
489.0,2184.0,1183.0,-7.0
494.0,2219.0,897.0,-12.0
521.0,1664.0,897.0,-12.0
596.0,1664.0,809.0,-16.0
1271.0,699.0,809.0,-12.0
1470.0,502.0,1094.0,-2.0
1337.0,536.0,1190.0,-2.0
1417.0,536.0,1073.0,-7.0
1144.0,623.0,1073.0,-12.0
1144.0,664.0,1764.0,-12.0
1144.0,528.0,1764.0,-12.0
679.0,528.0,2266.0,-7.0
544.0,462.0,2171.0,-7.0
493.0,462.0,2135.0,-7.0
488.0,463.0,2055.0,-2.0
475.0,450.0,2055.0,-2.0
482.0,450.0,1978.0,-2.0
482.0,454.0,1978.0,-2.0
480.0,453.0,1894.0,-2.0
482.0,453.0,1902.0,-2.0
478.0,453.0,1801.0,-7.0
462.0,459.0,1772.0,-7.0
462.0,460.0,1602.0,-2.0
462.0,460.0,1602.0,-2.0
464.0,460.0,1595.0,-2.0
464.0,477.0,1445.0,-2.0
462.0,467.0,1445.0,-7.0
462.0,1126.0,0.0,-7.0
471.0,2007.0,1234.0,-12.0
471.0,1642.0,1096.0,-12.0
495.0,985.0,885.0,-12.0
683.0,985.0,1021.0,-7.0
1104.0,591.0,1161.0,-2.0
1341.0,604.0,1057.0,-7.0
1467.0,943.0,814.0,-12.0
1441.0,943.0,788.0,-12.0
1243.0,698.0,1164.0,-12.0
680.0,698.0,1553.0,-12.0
680.0,632.0,2095.0,-13.0
572.0,561.0,2095.0,-7.0
495.0,507.0,2159.0,-2.0
493.0,475.0,2111.0,-2.0
483.0,475.0,2111.0,-7.0
476.0,475.0,2019.0,-7.0
471.0,485.0,2019.0,-7.0
490.0,471.0,1842.0,-2.0
485.0,466.0,1842.0,-2.0
491.0,466.0,1818.0,-2.0
481.0,469.0,1767.0,-2.0
494.0,466.0,1768.0,-7.0
475.0,477.0,1638.0,-7.0
475.0,461.0,1638.0,-2.0
511.0,449.0,1507.0,3.0
511.0,449.0,1507.0,-2.0
493.0,1984.0,1157.0,-7.0
493.0,2308.0,1157.0,-12.0
484.0,2207.0,904.0,-12.0
484.0,1282.0,904.0,-7.0
635.0,1006.0,1029.0,-7.0
931.0,946.0,1029.0,-7.0
1094.0,954.0,823.0,-12.0
1377.0,954.0,851.0,-12.0
1433.0,667.0,851.0,-7.0
1080.0,667.0,1220.0,-7.0
1080.0,591.0,1670.0,-7.0
712.0,591.0,1892.0,-7.0
609.0,581.0,2154.0,-16.0
528.0,542.0,2288.0,-12.0
474.0,494.0,2143.0,-7.0
476.0,477.0,2073.0,3.0
500.0,471.0,2073.0,3.0
500.0,490.0,1994.0,-2.0
492.0,490.0,2056.0,-7.0
457.0,503.0,1994.0,-7.0
457.0,503.0,1907.0,-7.0
456.0,485.0,1748.0,-7.0
474.0,478.0,1674.0,-2.0
474.0,478.0,1674.0,-2.0
486.0,470.0,1615.0,-2.0
486.0,470.0,1615.0,-2.0
486.0,470.0,1559.0,-2.0
488.0,485.0,1377.0,3.0
496.0,2347.0,1283.0,-7.0
482.0,2294.0,1162.0,-12.0
470.0,2317.0,857.0,-16.0
469.0,1361.0,857.0,-12.0
934.0,855.0,882.0,-7.0
1160.0,708.0,1058.0,-7.0
1160.0,708.0,817.0,-7.0
1406.0,739.0,817.0,-7.0
1284.0,739.0,817.0,-12.0
1166.0,733.0,847.0,-12.0
1166.0,630.0,1177.0,-12.0
722.0,561.0,1620.0,-7.0
588.0,498.0,2248.0,-7.0
496.0,498.0,2172.0,-7.0
496.0,498.0,2172.0,-7.0
490.0,479.0,2034.0,-2.0
480.0,478.0,1975.0,-2.0
495.0,478.0,1929.0,-2.0
495.0,473.0,1929.0,-2.0
474.0,486.0,1901.0,-7.0
467.0,482.0,1754.0,-2.0
469.0,481.0,1754.0,-2.0
481.0,481.0,1676.0,-2.0
484.0,481.0,1585.0,-2.0
476.0,484.0,1585.0,-7.0
466.0,484.0,1473.0,-2.0
487.0,475.0,1467.0,-2.0
491.0,479.0,1404.0,-2.0
491.0,1068.0,1305.0,-2.0
485.0,1068.0,1014.0,-7.0
485.0,2209.0,937.0,-12.0
488.0,1394.0,829.0,-16.0
663.0,1394.0,829.0,-12.0
1267.0,1394.0,1091.0,-7.0
1377.0,560.0,1091.0,-2.0
1341.0,605.0,1133.0,-7.0
1322.0,670.0,1061.0,-12.0
999.0,658.0,979.0,-16.0
999.0,552.0,2066.0,-7.0
606.0,480.0,0.0,-2.0
525.0,476.0,2260.0,-7.0
525.0,491.0,2260.0,-12.0
498.0,471.0,2135.0,-7.0
470.0,471.0,2121.0,-2.0
472.0,439.0,2048.0,-2.0
486.0,439.0,1973.0,3.0
486.0,461.0,1894.0,-2.0
480.0,461.0,1976.0,-7.0
471.0,468.0,1976.0,-7.0
462.0,465.0,1877.0,-2.0
465.0,460.0,1877.0,-2.0
481.0,468.0,1690.0,-2.0
469.0,455.0,1537.0,-2.0
469.0,462.0,1537.0,-2.0
463.0,462.0,1350.0,-2.0
454.0,461.0,1260.0,-7.0
454.0,2186.0,1260.0,-7.0
472.0,2186.0,1177.0,-12.0
472.0,1142.0,962.0,-12.0
544.0,844.0,888.0,-12.0
938.0,622.0,1069.0,-7.0
1168.0,622.0,1069.0,-7.0
1331.0,632.0,1059.0,-7.0
1389.0,642.0,1052.0,-7.0
1408.0,642.0,1052.0,-7.0
1191.0,659.0,1083.0,-12.0
699.0,659.0,1476.0,-16.0
699.0,562.0,1476.0,-12.0
525.0,498.0,2235.0,-7.0
484.0,498.0,2200.0,-2.0
484.0,478.0,2133.0,-7.0
484.0,478.0,2113.0,-7.0
484.0,473.0,2089.0,-7.0
485.0,473.0,2056.0,-2.0
485.0,475.0,1922.0,-2.0
483.0,462.0,1930.0,-2.0
490.0,462.0,1931.0,-2.0
497.0,465.0,1760.0,-2.0
496.0,464.0,1633.0,-7.0
485.0,473.0,1638.0,-2.0
495.0,469.0,1559.0,-2.0
504.0,0.0,1409.0,-2.0
507.0,467.0,1282.0,-2.0
498.0,480.0,1223.0,-2.0
490.0,2212.0,1223.0,-12.0
487.0,2220.0,897.0,-12.0
487.0,1455.0,897.0,-12.0
619.0,1018.0,897.0,-7.0
928.0,1002.0,859.0,-7.0
1089.0,1010.0,808.0,-12.0
1255.0,1010.0,808.0,-12.0
1582.0,630.0,1081.0,-12.0
1053.0,560.0,1081.0,-7.0
701.0,549.0,1491.0,-7.0
581.0,549.0,1840.0,-7.0
581.0,558.0,2184.0,-7.0
525.0,542.0,2261.0,-12.0
484.0,509.0,2261.0,-12.0
468.0,509.0,2128.0,-2.0
485.0,489.0,0.0,-2.0
494.0,465.0,1959.0,3.0
491.0,482.0,1999.0,-7.0
473.0,497.0,1877.0,-7.0
467.0,488.0,1844.0,-7.0
467.0,483.0,1689.0,-7.0
468.0,483.0,1689.0,-2.0
483.0,480.0,1633.0,-2.0
496.0,467.0,1633.0,-2.0
493.0,471.0,1449.0,-2.0
496.0,471.0,1449.0,-2.0
483.0,471.0,1226.0,-2.0
483.0,2288.0,1226.0,-2.0
488.0,2259.0,1153.0,-12.0
487.0,2259.0,918.0,-16.0
487.0,2045.0,875.0,-12.0
563.0,1098.0,1037.0,-7.0
1177.0,1098.0,1066.0,-7.0
1333.0,664.0,1092.0,-7.0
1253.0,659.0,1098.0,-7.0
1345.0,681.0,1086.0,-12.0
1031.0,699.0,1307.0,-16.0
1031.0,676.0,1307.0,-12.0
649.0,532.0,2304.0,-7.0
557.0,499.0,0.0,-7.0
490.0,489.0,2057.0,-7.0
484.0,495.0,2057.0,-7.0
473.0,495.0,1957.0,-2.0
482.0,475.0,1908.0,-2.0
481.0,474.0,2000.0,-2.0
468.0,484.0,2000.0,-2.0
483.0,484.0,1789.0,-7.0
467.0,481.0,1766.0,-7.0
467.0,485.0,1766.0,-2.0
477.0,485.0,1678.0,-2.0
481.0,474.0,1575.0,-2.0
485.0,481.0,1413.0,-2.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-2.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-12.0
485.0,481.0,1413.0,-16.0
485.0,481.0,1413.0,-12.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-2.0
485.0,481.0,1413.0,-7.0
485.0,481.0,1413.0,-16.0
485.0,2067.0,1413.0,-12.0
584.0,2067.0,2220.0,-7.0
584.0,481.0,2220.0,-7.0
514.0,468.0,2134.0,-7.0
496.0,468.0,2149.0,-7.0
476.0,465.0,2137.0,-7.0
476.0,457.0,1987.0,-2.0
475.0,457.0,1987.0,-2.0
475.0,442.0,1987.0,-2.0
484.0,442.0,1812.0,-2.0
480.0,457.0,1919.0,-2.0
480.0,458.0,1919.0,-2.0
484.0,462.0,1861.0,-2.0
476.0,462.0,1733.0,-7.0
476.0,462.0,1590.0,-7.0
461.0,473.0,1518.0,-2.0
463.0,473.0,1339.0,-2.0
476.0,462.0,1339.0,-13.0
477.0,476.0,1161.0,-2.0
488.0,1930.0,1161.0,-7.0
481.0,2190.0,939.0,-12.0
509.0,1573.0,886.0,-12.0
970.0,956.0,859.0,-7.0
1187.0,616.0,1046.0,-7.0
1436.0,616.0,1077.0,-7.0
1449.0,636.0,830.0,-7.0
1501.0,696.0,811.0,-12.0
1146.0,754.0,1159.0,-16.0
1146.0,700.0,1939.0,-12.0
1146.0,505.0,1939.0,-13.0
516.0,505.0,2198.0,-2.0
487.0,480.0,2198.0,-7.0
473.0,491.0,2177.0,-7.0
463.0,491.0,2052.0,-7.0
463.0,494.0,2052.0,-7.0
462.0,490.0,1962.0,-7.0
479.0,469.0,1896.0,-2.0
496.0,469.0,1904.0,-2.0
494.0,461.0,1829.0,-2.0
500.0,458.0,1736.0,-2.0
501.0,473.0,1657.0,-7.0
501.0,472.0,1657.0,-7.0
482.0,472.0,1553.0,-2.0
489.0,456.0,1553.0,-2.0
504.0,456.0,1553.0,-2.0
507.0,461.0,1422.0,-2.0
490.0,2261.0,1155.0,-7.0
494.0,2176.0,1155.0,-12.0
494.0,1648.0,940.0,-12.0
611.0,1105.0,879.0,-7.0
933.0,1105.0,836.0,-7.0
1079.0,1036.0,836.0,-12.0
1300.0,939.0,989.0,-12.0
1377.0,939.0,1125.0,-12.0
1126.0,624.0,1444.0,-7.0
1126.0,583.0,1444.0,-7.0
638.0,583.0,1789.0,-7.0
638.0,590.0,1789.0,-12.0
552.0,571.0,2322.0,-16.0
489.0,507.0,2215.0,-7.0
479.0,484.0,2215.0,-2.0
493.0,484.0,2036.0,-2.0
484.0,479.0,1992.0,-7.0
465.0,494.0,1960.0,-7.0
465.0,483.0,2029.0,-7.0
471.0,491.0,1756.0,-7.0
476.0,491.0,1744.0,-2.0
476.0,482.0,1744.0,-2.0
479.0,473.0,1640.0,-2.0
484.0,473.0,1640.0,-2.0
484.0,473.0,1640.0,-2.0
484.0,473.0,1640.0,-2.0
484.0,473.0,1640.0,-2.0
484.0,473.0,1640.0,-7.0
484.0,473.0,1640.0,-7.0
484.0,473.0,1640.0,-12.0
484.0,473.0,1640.0,-12.0
484.0,473.0,1640.0,-12.0
484.0,473.0,1640.0,-7.0
484.0,473.0,1640.0,-7.0
484.0,473.0,1640.0,-7.0
484.0,2117.0,1640.0,-7.0
1149.0,656.0,1185.0,-12.0
939.0,656.0,1348.0,-16.0
939.0,656.0,1348.0,-12.0
587.0,503.0,2152.0,-7.0
525.0,484.0,2183.0,-2.0
490.0,484.0,2101.0,-2.0
478.0,493.0,2089.0,-7.0
486.0,490.0,2127.0,-7.0
475.0,498.0,1999.0,-7.0
475.0,484.0,1927.0,-2.0
485.0,471.0,1885.0,-2.0
485.0,479.0,1838.0,-2.0
487.0,479.0,1782.0,-2.0
483.0,477.0,1713.0,-7.0
477.0,488.0,1616.0,-7.0
468.0,489.0,0.0,-2.0
482.0,483.0,1416.0,-2.0
497.0,476.0,1416.0,-2.0
495.0,468.0,1189.0,-2.0
494.0,486.0,967.0,-2.0
484.0,2229.0,967.0,-7.0
488.0,2155.0,884.0,-12.0
504.0,2066.0,840.0,-16.0
580.0,1207.0,811.0,-12.0
1469.0,558.0,1174.0,-7.0
1396.0,558.0,1174.0,-2.0
1279.0,629.0,1137.0,-7.0
1414.0,629.0,1080.0,-12.0
987.0,688.0,987.0,-16.0
987.0,678.0,1364.0,-12.0
987.0,530.0,2224.0,-7.0
580.0,474.0,2223.0,-7.0
509.0,474.0,2223.0,-7.0
489.0,479.0,2161.0,-7.0
471.0,479.0,2179.0,-12.0
453.0,475.0,2179.0,-7.0
480.0,462.0,2012.0,3.0
480.0,432.0,2012.0,3.0
485.0,467.0,1922.0,-2.0
462.0,467.0,1893.0,-7.0
460.0,467.0,1800.0,-7.0
460.0,463.0,1641.0,-2.0
467.0,462.0,0.0,-2.0
468.0,460.0,1640.0,-2.0
458.0,460.0,1377.0,-2.0
468.0,468.0,1318.0,-2.0
467.0,485.0,1232.0,-7.0
470.0,1879.0,1146.0,-7.0
475.0,2030.0,0.0,-12.0
503.0,1482.0,921.0,-12.0
550.0,1044.0,894.0,-12.0
1093.0,653.0,1034.0,-7.0
1253.0,606.0,1125.0,-2.0
1419.0,705.0,1104.0,-7.0
1316.0,769.0,978.0,-12.0
1337.0,735.0,788.0,-12.0
938.0,617.0,1086.0,-12.0
938.0,556.0,1991.0,-12.0
599.0,520.0,0.0,-7.0
523.0,485.0,2154.0,-7.0
496.0,479.0,2154.0,-7.0
471.0,476.0,2116.0,-2.0
489.0,476.0,2033.0,-2.0
482.0,481.0,1981.0,-7.0
481.0,486.0,1902.0,-7.0
472.0,469.0,1841.0,-2.0
500.0,465.0,1843.0,-2.0
493.0,464.0,1754.0,-2.0
488.0,464.0,1754.0,-2.0
496.0,474.0,1651.0,-7.0
495.0,475.0,1651.0,-7.0
481.0,475.0,1536.0,-2.0
505.0,468.0,1536.0,-2.0
505.0,461.0,1353.0,-2.0
506.0,461.0,1143.0,-2.0
506.0,2261.0,1143.0,-7.0
514.0,2248.0,913.0,-12.0
533.0,1867.0,850.0,-12.0
616.0,1210.0,868.0,-12.0
1187.0,910.0,868.0,-7.0
1442.0,692.0,1008.0,-7.0
1363.0,692.0,1023.0,-12.0
1237.0,677.0,1053.0,-12.0
1237.0,620.0,1732.0,-12.0
762.0,579.0,1732.0,-7.0
597.0,545.0,2170.0,-7.0
529.0,555.0,2295.0,-12.0
481.0,528.0,2147.0,-12.0
467.0,488.0,2053.0,-7.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,3.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-7.0
472.0,487.0,2039.0,-7.0
472.0,487.0,2039.0,-7.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,487.0,2039.0,-2.0
472.0,1978.0,2039.0,-7.0
476.0,1978.0,2039.0,-12.0
476.0,1809.0,924.0,-16.0
501.0,1013.0,870.0,-12.0
763.0,1013.0,1096.0,-7.0
1208.0,1013.0,1083.0,-7.0
1322.0,706.0,1083.0,-7.0
1422.0,706.0,972.0,-12.0
1134.0,726.0,972.0,-12.0
1134.0,704.0,1185.0,-12.0
717.0,644.0,1531.0,-12.0
602.0,568.0,2031.0,-7.0
545.0,529.0,2267.0,-7.0
502.0,498.0,2163.0,-7.0
498.0,482.0,2102.0,-2.0
476.0,480.0,1974.0,-2.0
485.0,481.0,1985.0,-2.0
475.0,487.0,1943.0,-7.0
464.0,497.0,1821.0,-7.0
469.0,480.0,0.0,-2.0
485.0,489.0,1734.0,-2.0
481.0,489.0,1658.0,-2.0
481.0,472.0,1658.0,-2.0
488.0,481.0,1553.0,-7.0
481.0,491.0,1553.0,-7.0
485.0,493.0,1428.0,-2.0
485.0,479.0,0.0,-2.0
500.0,472.0,1302.0,-2.0
495.0,2091.0,1189.0,-7.0
484.0,2204.0,1127.0,-12.0
484.0,2086.0,928.0,-16.0
588.0,887.0,849.0,-16.0
966.0,887.0,1052.0,-7.0
1538.0,522.0,1225.0,-2.0
1395.0,542.0,1137.0,-2.0
1384.0,630.0,1016.0,-12.0
1365.0,675.0,964.0,-16.0
891.0,536.0,964.0,-12.0
891.0,536.0,1435.0,-7.0
508.0,536.0,2227.0,-7.0
488.0,489.0,2117.0,-7.0
488.0,462.0,2132.0,-7.0
467.0,462.0,2110.0,-7.0
475.0,453.0,1998.0,-2.0
475.0,453.0,1881.0,-2.0
481.0,451.0,1881.0,-2.0
470.0,450.0,1944.0,-2.0
470.0,452.0,1862.0,-2.0
471.0,452.0,1824.0,-2.0
481.0,452.0,1824.0,-2.0
469.0,471.0,1798.0,-7.0
459.0,476.0,1626.0,-7.0
462.0,464.0,1489.0,-2.0
464.0,462.0,1489.0,-2.0
465.0,462.0,1257.0,-2.0
470.0,460.0,1124.0,-2.0
482.0,2091.0,1124.0,-7.0
473.0,2167.0,943.0,-16.0
510.0,1393.0,1036.0,-12.0
1094.0,571.0,1115.0,-7.0
1258.0,584.0,1115.0,-2.0
1305.0,703.0,882.0,-7.0
1395.0,960.0,793.0,-12.0
1519.0,774.0,783.0,-12.0
1053.0,663.0,1014.0,-12.0
1053.0,663.0,1799.0,-12.0
1053.0,540.0,1799.0,-13.0
632.0,540.0,2166.0,-7.0
533.0,476.0,2166.0,-7.0
485.0,476.0,2142.0,-2.0
485.0,476.0,2189.0,-7.0
485.0,476.0,2189.0,-7.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-7.0
485.0,476.0,2189.0,-7.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
485.0,476.0,2189.0,-2.0
510.0,1545.0,1182.0,-7.0
509.0,2243.0,1182.0,-12.0
509.0,2270.0,919.0,-12.0
541.0,1778.0,848.0,-12.0
958.0,1200.0,848.0,-7.0
1176.0,729.0,846.0,-7.0
1380.0,683.0,1035.0,-7.0
1401.0,683.0,1004.0,-12.0
1252.0,689.0,1060.0,-12.0
1252.0,614.0,1559.0,-12.0
727.0,557.0,1559.0,-7.0
568.0,557.0,2180.0,-7.0
568.0,530.0,2182.0,-12.0
527.0,530.0,2182.0,-12.0
484.0,508.0,2182.0,-7.0
460.0,471.0,2191.0,3.0
490.0,471.0,2191.0,-2.0
467.0,480.0,2079.0,-7.0
468.0,480.0,1963.0,-7.0
468.0,493.0,1909.0,-7.0
469.0,493.0,1830.0,-2.0
486.0,470.0,1830.0,-2.0
493.0,475.0,1750.0,-2.0
491.0,474.0,1580.0,-2.0
480.0,474.0,1580.0,-2.0
482.0,485.0,1490.0,-2.0
477.0,485.0,1292.0,-2.0
477.0,557.0,1214.0,-2.0
497.0,2276.0,958.0,-7.0
475.0,2301.0,958.0,-12.0
471.0,2202.0,851.0,-16.0
490.0,1074.0,0.0,-12.0
550.0,655.0,1063.0,-7.0
1114.0,655.0,1114.0,-7.0
1325.0,645.0,1170.0,-7.0
1226.0,656.0,1064.0,-7.0
1446.0,685.0,1270.0,-12.0
1125.0,714.0,1270.0,-16.0
1125.0,553.0,1626.0,-12.0
679.0,553.0,2261.0,-7.0
554.0,490.0,2162.0,-2.0
515.0,481.0,0.0,-7.0
498.0,486.0,2107.0,-7.0
477.0,486.0,2107.0,-7.0
474.0,491.0,1959.0,-7.0
486.0,474.0,1930.0,-2.0
486.0,481.0,1930.0,-2.0
487.0,466.0,1867.0,-2.0
493.0,469.0,1778.0,-2.0
487.0,469.0,1718.0,-2.0
487.0,475.0,1673.0,-2.0
484.0,475.0,1588.0,-2.0
478.0,483.0,1420.0,-7.0
466.0,489.0,1420.0,-2.0
481.0,479.0,1236.0,-2.0
497.0,481.0,1236.0,-2.0
489.0,1006.0,1024.0,-7.0
491.0,2247.0,950.0,-12.0
496.0,2208.0,888.0,-12.0
599.0,1812.0,806.0,-12.0
1027.0,988.0,806.0,-12.0
1364.0,640.0,818.0,-12.0
1457.0,640.0,1148.0,-7.0
1233.0,579.0,1201.0,-7.0
1010.0,556.0,1310.0,-7.0
1010.0,581.0,1565.0,-12.0
666.0,576.0,1565.0,-12.0
666.0,515.0,2068.0,-12.0
567.0,515.0,2264.0,-12.0
491.0,457.0,2145.0,-2.0
467.0,457.0,2090.0,3.0
497.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-7.0
498.0,446.0,2049.0,-7.0
498.0,446.0,2049.0,-7.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-2.0
498.0,446.0,2049.0,-13.0
498.0,446.0,2049.0,-7.0
498.0,1954.0,2049.0,-7.0
529.0,1509.0,2049.0,-7.0
552.0,1139.0,1057.0,-12.0
693.0,1139.0,849.0,-12.0
1078.0,650.0,1038.0,-7.0
1346.0,650.0,1050.0,-2.0
1380.0,622.0,827.0,-7.0
1386.0,675.0,827.0,-12.0
1244.0,728.0,812.0,-12.0
1244.0,636.0,1460.0,-12.0
680.0,567.0,0.0,-13.0
543.0,516.0,2129.0,-12.0
480.0,516.0,2234.0,-2.0
488.0,469.0,2234.0,-2.0
483.0,469.0,2111.0,-2.0
483.0,478.0,0.0,-7.0
483.0,474.0,2107.0,-7.0
470.0,475.0,2057.0,-2.0
482.0,475.0,1949.0,-2.0
486.0,466.0,1897.0,-2.0
483.0,465.0,1886.0,-2.0
496.0,465.0,1718.0,-2.0
491.0,477.0,1680.0,-7.0
484.0,470.0,1566.0,-2.0
484.0,470.0,1528.0,-2.0
490.0,462.0,1528.0,-2.0
501.0,462.0,1328.0,-2.0
501.0,1544.0,1114.0,-2.0
516.0,2250.0,1114.0,-7.0
501.0,2228.0,904.0,-12.0
501.0,1592.0,904.0,-12.0
640.0,915.0,842.0,-7.0
1043.0,921.0,837.0,-7.0
1226.0,879.0,837.0,-12.0
1388.0,879.0,1015.0,-12.0
1492.0,602.0,1217.0,-7.0
1009.0,602.0,1217.0,-7.0
1009.0,584.0,1663.0,-7.0
594.0,584.0,1830.0,-12.0
594.0,581.0,1830.0,-12.0
510.0,538.0,2161.0,-12.0
468.0,502.0,2113.0,-7.0
488.0,484.0,2120.0,-2.0
501.0,470.0,2012.0,3.0
501.0,482.0,2012.0,-7.0
472.0,482.0,1983.0,-7.0
460.0,481.0,1897.0,-7.0
472.0,476.0,1897.0,-2.0
475.0,476.0,1897.0,-2.0
497.0,466.0,1722.0,-2.0
500.0,466.0,1722.0,-2.0
500.0,476.0,1742.0,-2.0
475.0,476.0,1435.0,-2.0
475.0,481.0,1328.0,-2.0
473.0,488.0,1328.0,-2.0
478.0,2165.0,1212.0,-7.0
463.0,2256.0,1122.0,-12.0
468.0,2165.0,924.0,-12.0
509.0,1068.0,880.0,-7.0
600.0,951.0,861.0,-7.0
1003.0,927.0,845.0,-12.0
1222.0,927.0,845.0,-12.0
1346.0,698.0,1157.0,-7.0
1166.0,635.0,1157.0,-7.0
1028.0,593.0,1419.0,-7.0
1028.0,593.0,1604.0,-12.0
571.0,610.0,2217.0,-12.0
571.0,568.0,0.0,-12.0
496.0,494.0,2023.0,-7.0
497.0,475.0,2023.0,-2.0
494.0,481.0,1950.0,-2.0
490.0,473.0,1893.0,-2.0
479.0,491.0,1913.0,-2.0
480.0,491.0,1852.0,-7.0
475.0,495.0,1760.0,-7.0
478.0,479.0,1713.0,-2.0
475.0,470.0,1655.0,-2.0
486.0,482.0,1581.0,-2.0
488.0,479.0,1533.0,-2.0
475.0,485.0,1430.0,-7.0
484.0,487.0,1314.0,-7.0
489.0,496.0,1286.0,-2.0
489.0,496.0,1145.0,-2.0
493.0,1891.0,1145.0,-7.0
493.0,2205.0,940.0,-12.0
499.0,2170.0,843.0,-12.0
499.0,1505.0,843.0,-12.0
954.0,1007.0,816.0,-12.0
1470.0,639.0,842.0,-7.0
1310.0,639.0,1194.0,-7.0
1172.0,546.0,1238.0,-7.0
1135.0,546.0,1293.0,-7.0
1135.0,594.0,1472.0,-12.0
710.0,577.0,2039.0,-12.0
582.0,520.0,2039.0,-12.0
507.0,520.0,2241.0,-12.0
477.0,459.0,2241.0,-7.0
490.0,441.0,2118.0,-2.0
483.0,441.0,2028.0,-2.0
483.0,447.0,1934.0,-2.0
490.0,451.0,1934.0,-2.0
490.0,468.0,1984.0,-7.0
469.0,468.0,1888.0,-7.0
469.0,468.0,1888.0,-2.0
488.0,477.0,1600.0,-7.0
490.0,477.0,1539.0,-2.0
490.0,476.0,1539.0,-2.0
482.0,467.0,1432.0,-2.0
482.0,476.0,1307.0,-7.0
475.0,470.0,1209.0,-2.0
492.0,494.0,1111.0,-7.0
497.0,2221.0,0.0,-12.0
499.0,1819.0,0.0,-12.0
603.0,1819.0,809.0,-12.0
930.0,1091.0,809.0,-12.0
1328.0,700.0,818.0,-7.0
1197.0,700.0,1033.0,-7.0
1129.0,640.0,1033.0,-12.0
945.0,640.0,1078.0,-12.0
945.0,611.0,1195.0,-12.0
601.0,557.0,1724.0,-12.0
505.0,520.0,2018.0,-7.0
472.0,497.0,1979.0,-7.0
474.0,490.0,1856.0,-2.0
471.0,479.0,1839.0,-2.0
464.0,479.0,1747.0,-7.0
463.0,485.0,1732.0,-7.0
471.0,479.0,1719.0,-2.0
471.0,479.0,1719.0,-2.0
458.0,479.0,1588.0,-2.0
470.0,479.0,1453.0,-7.0
469.0,488.0,1362.0,-7.0
466.0,470.0,1247.0,-2.0
484.0,477.0,1247.0,3.0
493.0,2007.0,1081.0,-2.0
472.0,2304.0,1081.0,-16.0
454.0,2304.0,883.0,-13.0
483.0,1894.0,813.0,-16.0
968.0,1009.0,801.0,-12.0
1168.0,597.0,1222.0,-2.0
1197.0,625.0,1222.0,-2.0
1187.0,625.0,990.0,-12.0
1042.0,672.0,990.0,-13.0
1042.0,672.0,1461.0,-16.0
638.0,585.0,1991.0,-12.0
